,Unnamed: 0,source,target,source_un,target_un
1680,0,1420904153119920128,2295631308,MateoPe68303315,RBW_MAMAMOO
1681,0,1420904153119920128,1316506452240998400,MateoPe68303315,t_mutat_
1682,0,1420904153119920128,919896262559670272,MateoPe68303315,_DJtokki
1683,0,1420904153119920128,4672775604,MateoPe68303315,twicexonce
1684,0,1420904153119920128,1491088052449685506,MateoPe68303315,Jawaryutudei
1685,0,1420904153119920128,1324626960434147328,MateoPe68303315,RhythmHive_twt
1686,0,1420904153119920128,936063562350444544,MateoPe68303315,baechurenes
1687,0,1420904153119920128,3281582786,MateoPe68303315,Baejoohyunews
1688,0,1420904153119920128,2685951655,MateoPe68303315,5REDVELVET
1689,0,1420904153119920128,4918954283,MateoPe68303315,kimjenknee
1690,0,1420904153119920128,764456453071441920,MateoPe68303315,joyisthetics
1691,0,1420904153119920128,975594740891631616,MateoPe68303315,redvelfess
1692,0,1420904153119920128,1306195540837765120,MateoPe68303315,irene_global
1693,0,1420904153119920128,2900871798,MateoPe68303315,thinkB329
1694,0,1420904153119920128,2507356597,MateoPe68303315,KSGUpdates
1695,0,1420904153119920128,4235083273,MateoPe68303315,wenever940221
1696,0,1420904153119920128,873092428755894272,MateoPe68303315,RVsmtown
1697,0,1420904153119920128,1392302226782052355,MateoPe68303315,NMIXX_official
1698,0,1420904153119920128,1371386231829925890,MateoPe68303315,ENHYPENANNX
1699,0,1420904153119920128,1472876868416475141,MateoPe68303315,GirlsOnTop_SM
1700,0,1420904153119920128,1277453652924366848,MateoPe68303315,aespa_official
1701,0,1420904153119920128,212266188,MateoPe68303315,jypnation
1702,0,1420904153119920128,1000214682530074624,MateoPe68303315,B_hundred_Hyun
1703,0,1420904153119920128,1103477383158411264,MateoPe68303315,Stray_Kids_JP
1704,0,1420904153119920128,923415570522914819,MateoPe68303315,ATEEZofficial
1705,0,1420904153119920128,1486178802506125312,MateoPe68303315,Andherson011
1706,0,1420904153119920128,1487760944545636352,MateoPe68303315,alambre0069
1707,0,1420904153119920128,1489452844713488385,MateoPe68303315,Kyo69906681
1708,0,1420904153119920128,806020707700215808,MateoPe68303315,JYPETWICE_JAPAN
1709,0,1420904153119920128,1878450026,MateoPe68303315,BTS_jp_official
1710,0,1420904153119920128,71744371,MateoPe68303315,aloneww
1711,0,1420904153119920128,3129056526,MateoPe68303315,JYPETWICE
1712,0,1420904153119920128,1059327333532749824,MateoPe68303315,TXT_members
1713,0,1420904153119920128,1303327796446425091,MateoPe68303315,enhypenweverse
1714,0,1420904153119920128,879869243449200640,MateoPe68303315,perthppe
1715,0,1420904153119920128,4590781942,MateoPe68303315,bplannnnn
1716,0,1420904153119920128,1146555342286938122,MateoPe68303315,charts_k
1717,0,1420904153119920128,1293890751848275968,MateoPe68303315,ENHYPEN
1718,0,1420904153119920128,4854549492,MateoPe68303315,Mmarksiwat
1719,0,1420904153119920128,335141638,MateoPe68303315,BTS_twt
1720,0,1420904153119920128,1083198663424237569,MateoPe68303315,TXT_bighit
1721,0,1420904153119920128,1064221347545407488,MateoPe68303315,PS_OfficialTH
1722,0,1420904153119920128,4714743812,MateoPe68303315,Prem_space
1723,0,1420904153119920128,168683422,MateoPe68303315,BIGHIT_MUSIC
1724,0,1420904153119920128,1305893393835290624,MateoPe68303315,ENHYPEN_members
1725,0,1420904153119920128,956888370,MateoPe68303315,pledis_17
1726,0,1420904153119920128,101750197,MateoPe68303315,m34nismind
1727,0,1420904153119920128,929292571205033984,MateoPe68303315,Saint_sup
1728,0,1420904153119920128,1244256378,MateoPe68303315,cooheartt
1729,0,1420904153119920128,1126749496082223104,MateoPe68303315,HYBE_MERCH
1730,0,1420904153119920128,1409798257,MateoPe68303315,bts_bighit
1731,0,1420904153119920128,965552645573287937,MateoPe68303315,gunnapatn
1732,0,1513747503589601282,923415570522914819,hyewunee,ATEEZofficial
1733,0,1513747503589601282,967000437797761024,hyewunee,G_I_DLE
1734,0,1513747503589601282,1033994695595065347,hyewunee,WayV_official
1735,0,1513747503589601282,884378714,hyewunee,SMTOWNGLOBAL
1736,0,1513747503589601282,859297966581891072,hyewunee,Stray_Kids
1737,0,1513747503589601282,870188817537355776,hyewunee,NCTsmtown_DREAM
1738,0,1513747503589601282,4811011050,hyewunee,NCTsmtown
1739,0,1513747503589601282,869875390465982465,hyewunee,NCTsmtown_127
1740,0,1513747503589601282,1493643503854927875,hyewunee,jungwonessmioo
1741,0,1513747503589601282,1356832519094562817,hyewunee,sungholicc
1742,0,1513747503589601282,1510771636189863938,hyewunee,wonivers
1743,0,1513747503589601282,1496205698002157568,hyewunee,nikfilt
1744,0,1513747503589601282,1501733320094208001,hyewunee,jakemirancho
1745,0,1513747503589601282,1280697440648212481,hyewunee,yjwongf_
1746,0,1513747503589601282,1305759929282842630,hyewunee,riki_coffee
1747,0,1513747503589601282,1484241676038193164,hyewunee,lee9_13
1748,0,1513747503589601282,1477510157928058880,hyewunee,iiinikigai_
1749,0,1513747503589601282,1498324993033318402,hyewunee,horicidio
1750,0,1513747503589601282,1484402060447698945,hyewunee,Heeliza_
1751,0,1513747503589601282,1435851380091232256,hyewunee,Deonukim1
1752,0,1513747503589601282,1450839879760351249,hyewunee,seulitie
1753,0,1513747503589601282,1502324138362511364,hyewunee,rikilves
1754,0,1513747503589601282,833796619523018755,hyewunee,joykttz
1755,0,1513747503589601282,1486716709805301761,hyewunee,dazedforksn
1756,0,1513747503589601282,1353826003219587072,hyewunee,iKITTYE0N
1757,0,1513747503589601282,1375560612328136709,hyewunee,nishiimurarikii
1758,0,1513747503589601282,1482102308490158082,hyewunee,sshuasite
1759,0,1513747503589601282,1510001097829715981,hyewunee,snoogrrr
1760,0,1513747503589601282,1513535500555997190,hyewunee,honisgmin
1761,0,1513747503589601282,1508697162208604164,hyewunee,browniepio
1762,0,1513747503589601282,1467540789890891778,hyewunee,jungwonmio1
1763,0,1513747503589601282,1456811859961593859,hyewunee,ienskyy
1764,0,1513747503589601282,1497385048756129794,hyewunee,hooniter
1765,0,1513747503589601282,1392459870796976131,hyewunee,snhewnie
1766,0,1513747503589601282,1496371134664740866,hyewunee,enhafeelspecial
1767,0,1513747503589601282,1465726947816792076,hyewunee,rikimysteria
1768,0,1513747503589601282,1498504810630303746,hyewunee,rikipatit0
1769,0,1513747503589601282,1396851271139614723,hyewunee,chaewonstagrm
1770,0,1513747503589601282,1496300723008589833,hyewunee,enhascore
1771,0,1513747503589601282,1513079040646828032,hyewunee,suniefoxie
1772,0,1513747503589601282,1493076681464164354,hyewunee,nikilvzone
1773,0,1513747503589601282,1504914424448139268,hyewunee,Minhookws
1774,0,1513747503589601282,1508127162741637125,hyewunee,kiarip3ach
1775,0,1513747503589601282,1510701226299637762,hyewunee,yngbkit
1776,0,1513747503589601282,1513572043589046275,hyewunee,yunaaabot
1777,0,1513747503589601282,1513119281017458691,hyewunee,tarob0t1
1778,0,1513747503589601282,1328900782259781634,hyewunee,onlyjungone
1779,0,1513747503589601282,1357211640589123590,hyewunee,cutejeam
1780,0,1513747503589601282,1511685234110386181,hyewunee,JAKEYLUVER
1781,0,1513747503589601282,1512235393986580487,hyewunee,anvhbf
1782,0,1513747503589601282,1059327333532749824,hyewunee,TXT_members
1783,0,1513747503589601282,1266158544438489088,hyewunee,ENHYPENews
1784,0,1513747503589601282,1411480443631833089,hyewunee,rikilouve
1785,0,1513747503589601282,1420265816134537218,hyewunee,INT0HEESEUNG
1786,0,1513747503589601282,1391219649774186498,hyewunee,loveyangarden
1787,0,1513747503589601282,1417332771752603655,hyewunee,004YJWN
1788,0,1513747503589601282,1390997057326833665,hyewunee,i4engaez
1789,0,1513747503589601282,1313452085841555456,hyewunee,klvrjeon
1790,0,1513747503589601282,1390616654288101384,hyewunee,JayNaNagGitara
1791,0,1513747503589601282,1428647350575063042,hyewunee,meowzfeed
1792,0,1513747503589601282,1426179299900465157,hyewunee,heeheeyes
1793,0,1513747503589601282,1127510003873529856,hyewunee,hoonishx
1794,0,1513747503589601282,1427283686286786561,hyewunee,xhsng_
1795,0,1513747503589601282,1305893393835290624,hyewunee,ENHYPEN_members
1796,0,1513747503589601282,1277453652924366848,hyewunee,aespa_official
1797,0,1513747503589601282,1448627067856179203,hyewunee,official_kep1er
1798,0,1513747503589601282,1481445992008462336,hyewunee,winturra
1799,0,1513747503589601282,1384342009129967616,hyewunee,sunryvs
1800,0,1513747503589601282,1457640252412030983,hyewunee,lvlyhsnj
1801,0,1513747503589601282,1059325677202157568,hyewunee,TXT_bighit_jp
1802,0,1513747503589601282,1109011576659427328,hyewunee,weverseshop
1803,0,1513747503589601282,1276567598864363520,hyewunee,sunoos_fool
1804,0,1513747503589601282,1413706089556705284,hyewunee,_NISHANN
1805,0,1513747503589601282,1115826154353713153,hyewunee,ATEEZofficialjp
1806,0,1513747503589601282,1513413270140502021,hyewunee,yoonohb9t
1807,0,1513747503589601282,1453223545757184010,hyewunee,saugmin1
1808,0,1513747503589601282,1371386231829925890,hyewunee,ENHYPENANNX
1809,0,1513747503589601282,1099907345528713216,hyewunee,BELIFTLAB
1810,0,1513747503589601282,1576783478,hyewunee,maikey1006
1811,0,1513747503589601282,1316691954906755077,hyewunee,EN_5mil
1812,0,1513747503589601282,1420236224178974724,hyewunee,DARKMOON_HYBE
1813,0,1513747503589601282,1287283152860438528,hyewunee,PSHR0CKST4R
1814,0,1513747503589601282,835440693870931973,hyewunee,enhypenupdates
1815,0,1513747503589601282,1304692285506871296,hyewunee,ENHYPEN_JP
1816,0,1513747503589601282,1303327796446425091,hyewunee,enhypenweverse
1817,0,1513747503589601282,1289808474751328256,hyewunee,jwoonie_
1818,0,1513747503589601282,1293890751848275968,hyewunee,ENHYPEN
1819,0,1513747503589601282,1247170873506828289,hyewunee,hourlykmh
1820,0,1513747503589601282,3415796413,hyewunee,9ddochi
1821,0,1513747503589601282,1135204588787720197,hyewunee,springdays_hj
1822,0,1513747503589601282,1150984007326109696,hyewunee,185butmini
1823,0,1513747503589601282,1228699908049272832,hyewunee,cravityfancafe
1824,0,1513747503589601282,1220371903291908096,hyewunee,cravity__pez
1825,0,1513747503589601282,1220250953091174400,hyewunee,CRAVITYstarship
1826,0,1513747503589601282,1131181751265447937,hyewunee,luv2PUPPY
1827,0,1513747503589601282,1222025621183688704,hyewunee,CRAVITY_JP
1828,0,1513747503589601282,1310912210026164226,hyewunee,KMHLOOKS
1829,0,1513747503589601282,1220255303351988230,hyewunee,CRAVITY_twt
1830,0,1513747503589601282,1392302226782052355,hyewunee,NMIXX_official
1831,0,1513747503589601282,1402183575244468226,hyewunee,IVE_twt
1832,0,107173717,1487072644155396101,lynncross89,KatharineTague
1833,0,107173717,1406331262319661059,lynncross89,bilidelfia
1834,0,107173717,1329043083695169536,lynncross89,BretemaAcnh
1835,0,107173717,1465617234404032516,lynncross89,MustPlayOn
1836,0,107173717,814379589317234688,lynncross89,betazou1234
1837,0,107173717,1198192006972895232,lynncross89,xo0u8gQpLVZpJ7Y
1838,0,107173717,886006455500976130,lynncross89,markwars1972
1839,0,107173717,1395975703502360576,lynncross89,10dearlife08
1840,0,107173717,1390270121382342659,lynncross89,YURI0707st
1841,0,107173717,1492676335646429190,lynncross89,DanielSpeedster
1842,0,107173717,1463400717310332928,lynncross89,CamWil2075725
1843,0,107173717,1143993911364509697,lynncross89,Meaghannmoore4
1844,0,107173717,1012846769758040064,lynncross89,HazelMine1
1845,0,107173717,819912082745393152,lynncross89,Leoloin92
1846,0,107173717,1165653465743409152,lynncross89,SimsForeverGame
1847,0,107173717,1301924617154686980,lynncross89,MarryLovely8
1848,0,107173717,791557361223610368,lynncross89,VanilaSims
1849,0,107173717,1253728836421931008,lynncross89,HappyCheer16
1850,0,107173717,1173277418007814146,lynncross89,JuggaaJ
1851,0,107173717,1245900545103020033,lynncross89,Queenikobi
1852,0,107173717,1225971092944293890,lynncross89,KitKatSims1
1853,0,107173717,1187904265420988417,lynncross89,GamerAlien4
1854,0,107173717,581320414,lynncross89,GoBlue4Life1988
1855,0,107173717,1238816946726096896,lynncross89,godfrey_maxine
1856,0,107173717,1208022576951418881,lynncross89,simantha_yt
1857,0,107173717,2998047917,lynncross89,BettySims39
1858,0,107173717,1117040552145453057,lynncross89,NeelSimsplay
1859,0,107173717,1554922562,lynncross89,TheSimsDesigns
1860,0,107173717,24832944,lynncross89,lilxerin
1861,0,107173717,974308970025406465,lynncross89,TiffanyMarieCr5
1862,0,107173717,1221832713830879234,lynncross89,PinkPearlSim
1863,0,107173717,1023962911759368192,lynncross89,tailsBOOM1992
1864,0,107173717,1220810846198169608,lynncross89,DanGames16
1865,0,107173717,1120811997635936257,lynncross89,CourtMakesSims
1866,0,107173717,1021702577258483712,lynncross89,Tinacolada00
1867,0,107173717,1034393122644656128,lynncross89,Carlieistic
1868,0,107173717,2770376623,lynncross89,NoobsieGames
1869,0,107173717,2460683083,lynncross89,sandrahayes69
1870,0,107173717,1217508361983418369,lynncross89,fejsims
1871,0,107173717,1198529440613109760,lynncross89,JimTvee
1872,0,107173717,21063085,lynncross89,SWATS_GBX
1873,0,107173717,962353597689352193,lynncross89,Selenitana
1874,0,107173717,897540055694278656,lynncross89,PlumbobPhotos
1875,0,107173717,1208857708314517504,lynncross89,CarissaSims18
1876,0,107173717,1211448647927222272,lynncross89,KayyBePlaying
1877,0,107173717,1219804969378799616,lynncross89,its__mil
1878,0,107173717,260795725,lynncross89,SophieElaina
1879,0,107173717,1171998301434142720,lynncross89,Sims4_MissWorld
1880,0,107173717,3428980348,lynncross89,Zita1966z
1881,0,107173717,1107611389978382337,lynncross89,SimplyUniqueYT
1882,0,107173717,1205926731678441472,lynncross89,milkshakesims
1883,0,107173717,52521418,lynncross89,KirklandSims
1884,0,107173717,4483540427,lynncross89,AnchesenamonSim
1885,0,107173717,4816520894,lynncross89,LozzzieEliza05
1886,0,107173717,1136996310610055173,lynncross89,NovaVillain
1887,0,107173717,1186370002372517889,lynncross89,simbleue
1888,0,107173717,948910893177430017,lynncross89,shannonavayt
1889,0,107173717,1145385914853707776,lynncross89,SimShelly2
1890,0,107173717,1145441678737756160,lynncross89,chimp_monk
1891,0,107173717,2590095043,lynncross89,BrennachanSims
1892,0,107173717,636619151,lynncross89,NicoleHayes1998
1893,0,107173717,1061408734675681280,lynncross89,kunoichix_x
1894,0,107173717,778720634759032832,lynncross89,LexiBear3599
1895,0,107173717,778251386555359232,lynncross89,TheAllenCH
1896,0,107173717,1167737658262642690,lynncross89,new_account_c
1897,0,107173717,1168832483238010881,lynncross89,Lulagame97
1898,0,107173717,1020770324667936770,lynncross89,upsidedwnsmile
1899,0,107173717,1127217174148452352,lynncross89,x1st1sm
1900,0,107173717,1144090113951055872,lynncross89,Spoon_drawers
1901,0,107173717,901304444905803776,lynncross89,TianaReddick
1902,0,107173717,1068756320529104896,lynncross89,yhousegaming
1903,0,107173717,1059932545297477632,lynncross89,pixylady10
1904,0,107173717,898323411755073536,lynncross89,EvanLe24
1905,0,107173717,1149939802080305152,lynncross89,DELULUKWEEN
1906,0,107173717,2742551734,lynncross89,Vii_Marchetti
1907,0,107173717,267423184,lynncross89,SimsVIP
1908,0,107173717,906558100819378176,lynncross89,sims_cinema
1909,0,107173717,1160109212,lynncross89,Bree_Miles
1910,0,107173717,376870989,lynncross89,TigerLover78
1911,0,107173717,985235369787568135,lynncross89,DomTittyFroster
1912,0,107173717,707553438624776196,lynncross89,RealDaalia
1913,0,107173717,1045206421283823616,lynncross89,CalamityDragonn
1914,0,107173717,735467262988144644,lynncross89,SimmerDmitriy
1915,0,107173717,882721992293715968,lynncross89,miagatito44
1916,0,107173717,703139332647813120,lynncross89,Bellguru8
1917,0,107173717,1052585513146900480,lynncross89,JimParham4
1918,0,107173717,817455718122950656,lynncross89,lisabeesims1
1919,0,107173717,2167213933,lynncross89,rameyirwin
1920,0,107173717,1045127450617958400,lynncross89,MarielaIsGucci
1921,0,107173717,1030066685842083841,lynncross89,L_Whale_P
1922,0,107173717,1062088864922324992,lynncross89,poakovopon
1923,0,1513069738905456642,4704552148,sepikup11,LaLigaEN
1924,0,1513069738905456642,139092348,sepikup11,aguerosergiokun
1925,0,1513069738905456642,1201673806156161025,sepikup11,schfess
1926,0,1513069738905456642,96951800,sepikup11,FCBarcelona
1927,0,1513069738905456642,1278857632263090176,sepikup11,Spideyfan0
1928,0,1513069738905456642,1465433412852932611,sepikup11,tbymgr
1929,0,1513069738905456642,2401980110,sepikup11,tiktok_us
1930,0,1513069738905456642,98047213,sepikup11,Huawei
1931,0,1513069738905456642,28970983,sepikup11,joliefans
1932,0,1513069738905456642,1225501286021451776,sepikup11,infotwitwor_
1933,0,1513069738905456642,1290937407047471111,sepikup11,txtdrstoryWA
1934,0,1513069738905456642,582553661,sepikup11,pantungalimar
1935,0,1513069738905456642,189368093,sepikup11,txtdaripelajar
1936,0,1513069738905456642,979392686,sepikup11,txtdarionlshop
1937,0,1513069738905456642,1245053460266926080,sepikup11,indostruggles
1938,0,1513069738905456642,1233351780332900352,sepikup11,txtdrberseragam
1939,0,1513069738905456642,1316441034117718016,sepikup11,txtdarigajelas
1940,0,1513069738905456642,1226038913707282433,sepikup11,mazzini_gsp
1941,0,1513069738905456642,1329295844869214208,sepikup11,tvindonesiawkwk
1942,0,1513069738905456642,1160647996830359554,sepikup11,OocTobeyM
1943,0,1513069738905456642,4674820032,sepikup11,Browntable_Ent
1944,0,1513069738905456642,1328383972502597634,sepikup11,spideygifs
1945,0,1513069738905456642,1017883950209830912,sepikup11,gjkcentral
1946,0,1513069738905456642,931396338771734529,sepikup11,HiTopFilms
1947,0,1513069738905456642,767942137417572352,sepikup11,GodzillaMendoza
1948,0,1513069738905456642,1459543169117220867,sepikup11,TASMdaily
1949,0,1513069738905456642,1241610629498183680,sepikup11,SpiderManShots
1950,0,1513069738905456642,1266986520558342146,sepikup11,CBMCringe
1951,0,1513069738905456642,1368655495020548098,sepikup11,parkersarch
1952,0,1513069738905456642,1064216205190459395,sepikup11,EARTH_96283
1953,0,1513069738905456642,1475178481789116425,sepikup11,hourlyagarfield
1954,0,1513069738905456642,1409731437650223106,sepikup11,i2petergwen
1955,0,1513069738905456642,1465037251377864707,sepikup11,UpdatesGarfield
1956,0,1513069738905456642,852511642839650305,sepikup11,andrewthinker
1957,0,1513069738905456642,1449283471638138882,sepikup11,andrwsafe
1958,0,1513069738905456642,1386402724225290241,sepikup11,thinkerpete
1959,0,1513069738905456642,1197225394866282496,sepikup11,Askrlfess
1961,0,1513069738905456642,84279963,sepikup11,Louis_Tomlinson
1962,0,1513069738905456642,18036441,sepikup11,Stanford
1963,0,1513069738905456642,39585367,sepikup11,Harvard
1964,0,1513069738905456642,564733883,sepikup11,Suho_planet
1965,0,1513069738905456642,1273850774380883975,sepikup11,BLACKPINK
1966,0,1513069738905456642,235084049,sepikup11,xLalisaxx
1967,0,1513069738905456642,878204370403250176,sepikup11,ygofficialblink
1968,0,1513069738905456642,884378714,sepikup11,SMTOWNGLOBAL
1969,0,1513069738905456642,1004014036927709185,sepikup11,layzhang
1970,0,1513069738905456642,1000214682530074624,sepikup11,B_hundred_Hyun
1971,0,1513069738905456642,873115441303924736,sepikup11,weareoneEXO
1972,0,1513069738905456642,49305033,sepikup11,UpdateHLD
1974,0,1513069738905456642,174416608,sepikup11,MrsAnneTwist
1975,0,1513069738905456642,933408639775371264,sepikup11,LTHQOfficial
1976,0,1513069738905456642,20431187,sepikup11,CapitalOfficial
1977,0,1513069738905456642,266211626,sepikup11,ashemusic
1978,0,1513069738905456642,1244839681969262592,sepikup11,nabeelskyray
1979,0,1513069738905456642,1561975297,sepikup11,hsdaily
1985,0,1513069738905456642,422053280,sepikup11,manuriosfdez
1986,0,1513069738905456642,21441186,sepikup11,wattpad
1987,0,1513069738905456642,366987179,sepikup11,jokowi
1988,0,1513069738905456642,1854306900,sepikup11,dwikimic
1989,0,1513069738905456642,1422951168,sepikup11,FiersaBesari
1990,0,1513069738905456642,732782080644485120,sepikup11,TASMFELICIA
1991,0,1513069738905456642,1391222941073948676,sepikup11,tasmarchive
1992,0,1513069738905456642,1329576824,sepikup11,bestofgarfieId
1993,0,1513069738905456642,1450102859710836743,sepikup11,thinkspiderman
1994,0,1513069738905456642,1465022282691137543,sepikup11,hqstonefield
1995,0,1513069738905456642,1365297503860445184,sepikup11,englishfess_
1996,0,1513069738905456642,1164937093656862720,sepikup11,PDChinaLife
1997,0,1513069738905456642,2688231000,sepikup11,TheFLZone
1998,0,1513069738905456642,1247105232619868160,sepikup11,footballzone__
1999,0,1513069738905456642,2180790814,sepikup11,AJWPIAL
2000,0,1513069738905456642,1206189021661192197,sepikup11,GSpanishFN
2001,0,1513069738905456642,140070953,sepikup11,FIFAcom
2002,0,1513069738905456642,159041674,sepikup11,dcfcofficial
2003,0,1513069738905456642,756407554276724736,sepikup11,OneFootballHQ
2004,0,1513069738905456642,95411613,sepikup11,play_eFootball
2006,0,1513069738905456642,1323311352866312193,sepikup11,zendayacfiles
2007,0,1513069738905456642,1415796178759921665,sepikup11,tomdayarchive
2008,0,1513069738905456642,1418626953473527808,sepikup11,tomdayahourly
2009,0,1513069738905456642,831991970344091653,sepikup11,CFCFoundation
2010,0,1513069738905456642,8159472,sepikup11,UEFAcom
2011,0,1513069738905456642,710557284993265664,sepikup11,billygilmourrr
2012,0,1513069738905456642,2495199115,sepikup11,Argentina
2013,0,1513069738905456642,2550023839,sepikup11,selecaoportugal
2014,0,1513069738905456642,137415452,sepikup11,rfef
2015,0,1513069738905456642,2495214973,sepikup11,afa
2016,0,1513069738905456642,1295479869736804352,sepikup11,PacasoHomes
2017,0,1513069738905456642,756534156,sepikup11,SiaranBolaLive
2018,0,1513069738905456642,1222927522033094656,sepikup11,idextratime
2019,0,1513069738905456642,886568542295826432,sepikup11,ruangtaktik
2020,0,1513069738905456642,2794327166,sepikup11,MafiaWasit
2021,0,1513069738905456642,1291787107178917889,sepikup11,theflankerID
2022,0,1513069738905456642,947281567,sepikup11,panditfootball
2023,0,1390826391864692737,892285827195084800,AestetikGarden,NCT_OFFICIAL_JP
2024,0,1390826391864692737,873092428755894272,AestetikGarden,RVsmtown
2025,0,1390826391864692737,1402183575244468226,AestetikGarden,IVE_twt
2026,0,1390826391864692737,1281170510429093890,AestetikGarden,WEi__Official
2027,0,1390826391864692737,1277453652924366848,AestetikGarden,aespa_official
2028,0,1390826391864692737,1009973358866284544,AestetikGarden,official_ONEUS
2029,0,1390826391864692737,869875390465982465,AestetikGarden,NCTsmtown_127
2030,0,1390826391864692737,859297966581891072,AestetikGarden,Stray_Kids
2031,0,1390826391864692737,4811011050,AestetikGarden,NCTsmtown
2032,0,1390826391864692737,168683422,AestetikGarden,BIGHIT_MUSIC
2033,0,1390826391864692737,1099907345528713216,AestetikGarden,BELIFTLAB
2034,0,1390826391864692737,1448971396218978308,AestetikGarden,jaehxneybhie
2035,0,1390826391864692737,884378714,AestetikGarden,SMTOWNGLOBAL
2036,0,1390826391864692737,1258540307894992899,AestetikGarden,WattpadLGBTQ
2037,0,1390826391864692737,2767592617,AestetikGarden,Wattpad_SciFi
2038,0,1390826391864692737,1442504464187858951,AestetikGarden,WbyWattpadBooks
2039,0,1390826391864692737,2541552164,AestetikGarden,wattpadcomment
2040,0,1390826391864692737,1900066920,AestetikGarden,wattynation
2041,0,1390826391864692737,1216771374116560896,AestetikGarden,WattpadOutreach
2042,0,1390826391864692737,851261386852188161,AestetikGarden,Watt_Riverdale
2043,0,1390826391864692737,2741409679,AestetikGarden,wattpadindia
2044,0,1390826391864692737,1303750915392929792,AestetikGarden,WattpadBooks
2045,0,1390826391864692737,2477837312,AestetikGarden,WattyStoriees
2046,0,1390826391864692737,3253022402,AestetikGarden,WattpadBusiness
2047,0,1390826391864692737,1461453076192243712,AestetikGarden,oyewattpad
2048,0,1390826391864692737,2551283677,AestetikGarden,WattpadLatino
2049,0,1390826391864692737,2878526207,AestetikGarden,WattpadAdicted
2050,0,1390826391864692737,1605395005,AestetikGarden,Wattpad_ID
2051,0,1390826391864692737,1216530090022051841,AestetikGarden,WattpadContexto
2052,0,1390826391864692737,2861632595,AestetikGarden,WattpadFanfic
2053,0,1390826391864692737,719355482209583105,AestetikGarden,4reuminct
2054,0,1390826391864692737,121419183,AestetikGarden,akoposimarcelo
2055,0,1390826391864692737,950314430755045376,AestetikGarden,daveesguerra19
2056,0,1390826391864692737,300133945,AestetikGarden,shar_sanpedro
2057,0,1390826391864692737,986678605,AestetikGarden,iDangs_
2058,0,1390826391864692737,885514969126547457,AestetikGarden,BinibiningMia_
2059,0,1390826391864692737,794783397381967872,AestetikGarden,akosiibarraWP
2060,0,1390826391864692737,996582049447272448,AestetikGarden,breatheapril
2061,0,1390826391864692737,1147459702034333697,AestetikGarden,purpleyhanwp
2062,0,1390826391864692737,573576829,AestetikGarden,raimingfox
2063,0,1390826391864692737,1359644472020062209,AestetikGarden,inksteadywp
2064,0,1390826391864692737,333955253,AestetikGarden,iamAlyloony
2065,0,1390826391864692737,149733434,AestetikGarden,maxinejiji
2066,0,1390826391864692737,597481585,AestetikGarden,beeyotchWP
2067,0,1390826391864692737,914709073,AestetikGarden,Wattpadislove
2068,0,1390826391864692737,1316381380012462082,AestetikGarden,WattpadAUSVT
2069,0,1390826391864692737,1407987345161261059,AestetikGarden,Wattpad_Ga
2070,0,1390826391864692737,1390240451848933389,AestetikGarden,beruangluc0
2071,0,1390826391864692737,1363834637789790211,AestetikGarden,rekomendasi_wp
2072,0,1390826391864692737,21441186,AestetikGarden,wattpad
2073,0,1390826391864692737,1480833193959837697,AestetikGarden,sqaarrz
2074,0,1390826391864692737,1407690628931096592,AestetikGarden,cxntkals
2075,0,1390826391864692737,873115441303924736,AestetikGarden,weareoneEXO
2076,0,1390826391864692737,1083198663424237569,AestetikGarden,TXT_bighit
2077,0,1390826391864692737,1305117559046328320,AestetikGarden,ConsultingOTCA
2078,0,1390826391864692737,956888370,AestetikGarden,pledis_17
2079,0,1390826391864692737,1391228127305605121,AestetikGarden,Vivian84234626
2080,0,1390826391864692737,1059327333532749824,AestetikGarden,TXT_members
2081,0,1390826391864692737,1341463150407933960,AestetikGarden,GHADIDPICS
2082,0,1390826391864692737,1317372777029115904,AestetikGarden,ooc_harries
2083,0,1390826391864692737,2471206543,AestetikGarden,CoutureIsBeyond
2084,0,1390826391864692737,1016091109532094465,AestetikGarden,GiHadidArg
2085,0,1390826391864692737,1697097889,AestetikGarden,char_dalessio
2086,0,1390826391864692737,998712798074032129,AestetikGarden,hadidchild
2087,0,1390826391864692737,867728593069248515,AestetikGarden,archivesgigi
2088,0,1390826391864692737,1310959812335800326,AestetikGarden,BACKGBHADID
2089,0,1390826391864692737,2926050088,AestetikGarden,bellalooks
2090,0,1390826391864692737,183378752,AestetikGarden,lamarXO
2091,0,1390826391864692737,1319855908277657600,AestetikGarden,hadidrchive
2092,0,1390826391864692737,3390187947,AestetikGarden,ZaynJMalikARG
2093,0,1390826391864692737,1961016152,AestetikGarden,empirekendalI
2094,0,1390826391864692737,933024055514583040,AestetikGarden,frat91s
2095,0,1390826391864692737,1286140626921230336,AestetikGarden,iREPWLLS91
2096,0,1390826391864692737,1311812250668326914,AestetikGarden,HadidGigiArg
2097,0,1390826391864692737,171682388,AestetikGarden,bellahadid
2098,0,1390826391864692737,1240627844868268033,AestetikGarden,treasuremembers
2099,0,1390826391864692737,870188817537355776,AestetikGarden,NCTsmtown_DREAM
2100,0,1390826391864692737,3314485566,AestetikGarden,offclASTRO
2101,0,1390826391864692737,1248425351782354948,AestetikGarden,official__wonho
2102,0,1390826391864692737,1276505842611712005,AestetikGarden,bighitentace
2103,0,1390826391864692737,1153053380,AestetikGarden,nabiel_almusawa
